"","Resp1","Resp2","HR1","HR2","Resp1S","Resp2S","HR1S","HR2S"
"1",-0.671547144337856,-0.000604375882816307,-0.43969454990216,-0.323076089786894,-0.671547144337856,-0.000604375882816307,-0.43969454990216,-0.323076089786894
"2",-0.465238897929557,-0.000604375882816307,-0.43969454990216,-0.323076089786894,-0.465238897929557,-0.000604375882816307,-0.43969454990216,-0.323076089786894
"3",-0.281983126608809,-0.000604375882816307,-0.43969454990216,-0.323076089786894,-0.281983126608809,-0.000604375882816307,-0.43969454990216,-0.323076089786894
"4",-0.0437672966480833,-0.000604375882816307,-0.43969454990216,-0.323076089786894,-0.0437672966480833,-0.000604375882816307,-0.43969454990216,-0.323076089786894
"5",0.261505986062468,-0.000604375882816307,-0.43969454990216,-0.323076089786894,0.261505986062468,-0.000604375882816307,-0.43969454990216,-0.323076089786894
"6",0.611157352749773,-0.000604375882816307,-0.43969454990216,-0.335091097495444,0.611157352749773,-0.000604375882816307,-0.43969454990216,-0.335091097495444
"7",0.913469225537335,-0.000604375882816307,-0.43969454990216,-0.351683250997727,0.913469225537335,-0.000604375882816307,-0.43969454990216,-0.351683250997727
"8",1.10387266208036,-0.000604375882816307,-0.43969454990216,-0.351683250997727,1.10387266208036,-0.000604375882816307,-0.43969454990216,-0.351683250997727
"9",1.18922101599043,-0.056712351602594,0.455132611978385,-0.351683250997727,1.18922101599043,-0.056712351602594,0.455132611978385,-0.351683250997727
"10",1.21106645810139,-2.39169445543838,0.625575880908012,-0.351683250997727,1.21106645810139,-2.39169445543838,0.625575880908012,-0.351683250997727
"11",1.21989379322755,-1.49750221735516,0.625575880908012,-0.351683250997727,1.21989379322755,-1.49750221735516,0.625575880908012,-0.351683250997727
"12",1.23457164823823,-0.659671400752485,0.625575880908012,-0.363760007918887,1.23457164823823,-0.659671400752485,0.625575880908012,-0.363760007918887
"13",1.24033218705689,-0.0147440555945409,0.625575880908012,-0.398132316079113,1.24033218705689,-0.0147440555945409,0.625575880908012,-0.398132316079113
"14",1.25052245523395,0.397145138689949,0.625575880908012,-0.398132316079113,1.25052245523395,0.397145138689949,0.625575880908012,-0.398132316079113
"15",1.25871283295139,0.598397382562395,0.625575880908012,-0.398132316079113,1.25871283295139,0.598397382562395,0.625575880908012,-0.398132316079113
"16",1.25860569596248,0.663896353105962,0.625575880908012,-0.398132316079113,1.25860569596248,0.663896353105962,0.625575880908012,-0.398132316079113
"17",1.25132930879911,0.673716034411797,0.625575880908012,-0.398132316079113,1.25132930879911,0.673716034411797,0.625575880908012,-0.398132316079113
"18",1.24892502872449,0.662565677405376,0.625575880908012,-0.398132316079113,1.24892502872449,0.662565677405376,0.625575880908012,-0.398132316079113
"19",1.2497942913363,0.637705497972645,1.478752576376,-0.484706054533291,1.2497942913363,0.637705497972645,1.478752576376,-0.484706054533291
"20",1.21644046346987,0.565706537711157,1.64126242313181,-0.503710045901282,1.21644046346987,0.565706537711157,1.64126242313181,-0.503710045901282
"21",1.13447147628184,0.475048167641477,1.64126242313181,-0.503710045901282,1.13447147628184,0.475048167641477,1.64126242313181,-0.503710045901282
"22",1.02748145061227,0.411546890088039,1.64126242313181,-0.503710045901282,1.02748145061227,0.411546890088039,1.64126242313181,-0.503710045901282
"23",0.935009624832652,0.387207616729937,1.64126242313181,-0.503710045901282,0.935009624832652,0.387207616729937,1.64126242313181,-0.503710045901282
